uuid,commodity_name,country,market,price_type,unit
0fd1f46f-443d-4ba1-895a-74def607f8d1,Rice (imported),Burkina Faso,Hauts-Bassins Region,RETAIL,Kg
112f8c13-51f2-4ae7-8351-6f82ebf46d3b,Rice (imported),Burkina Faso,Kongoussi,WHOLESALE,100 kg
1d0cb02b-04df-4425-847e-711c5dafe174,Sorghum,Burkina Faso,Tenkodogo,WHOLESALE,100 kg
21b7ad75-ec9b-40f9-93ad-3a127b6304e9,Rice (imported),Burkina Faso,Est Region,RETAIL,Kg
28d2b1c1-6ba9-4ce2-b404-daa59d8fc67d,Millet,Burkina Faso,Bobo Dioulasso,WHOLESALE,100 kg
2a1420b8-952e-4caa-9ddb-57ab58478fcd,Millet,Burkina Faso,Est Region,RETAIL,Kg
2c490117-cb3a-4ee4-a005-1dd437e2ab9d,Millet,Burkina Faso,Dédougou,WHOLESALE,100 kg
339d3dcc-881c-4d0a-a1ef-d70eee5a47b1,Sorghum (white),Burkina Faso,Nord Region,RETAIL,Kg
3f7bbe52-ad44-4a57-95ab-a87d795f624c,Millet,Burkina Faso,Centre Region,RETAIL,Kg
463051d1-d8f9-41b4-905f-351791b3ec3a,Rice (imported),Burkina Faso,Centre Region,RETAIL,Kg
559c2158-a18b-4dfd-a352-2d069bef7809,Sorghum (white),Burkina Faso,Sahel Region,RETAIL,Kg
582ae552-c6cb-448c-acc0-b9cdfe366b81,Millet,Burkina Faso,Nouna,WHOLESALE,100 kg
5a0fc307-7e94-46b3-9648-ec4b08c9d94c,Rice (imported),Burkina Faso,Fada N'gourma,WHOLESALE,100 kg
5a739b48-80c7-4673-9330-43b4f570b634,Millet,Burkina Faso,Sahel Region,RETAIL,Kg
5becf6b8-63ee-45c1-9cb8-ec3d90205306,Sorghum,Burkina Faso,Kongoussi,WHOLESALE,100 kg
6763f2de-70d2-463d-8d72-689efd860e99,Sorghum (white),Burkina Faso,Hauts-Bassins Region,RETAIL,Kg
6f297826-ae75-4580-8766-88f452ba3791,Sorghum,Burkina Faso,Ouagadougou,WHOLESALE,100 kg
7d2dc3eb-dfb2-4edb-be42-2f092125137a,Rice (imported),Burkina Faso,Ouagadougou,WHOLESALE,100 kg
8406dfbd-ff22-42db-af1f-e3f1f2a9971b,Millet,Burkina Faso,Tenkodogo,WHOLESALE,100 kg
874dc012-b9b0-4f37-ada1-fa2494c6d256,Sorghum,Burkina Faso,Fada N'gourma,WHOLESALE,100 kg
8a9dea07-0f98-424e-b0a0-121c2e1aac67,Sorghum,Burkina Faso,Nouna,WHOLESALE,100 kg
8abb37db-86dc-4847-940b-be72272371aa,Millet,Burkina Faso,Dori,WHOLESALE,100 kg
8ea6c618-3f1c-4419-bfa6-ed610524205b,Rice (imported),Burkina Faso,Dédougou,WHOLESALE,100 kg
95c647c0-6660-4e10-9798-3d76d3206bc4,Sorghum,Burkina Faso,Bobo Dioulasso,WHOLESALE,100 kg
a654ec0d-e003-4110-9bd6-cbfd20f068fd,Rice (imported),Burkina Faso,Bobo Dioulasso,WHOLESALE,100 kg
b4cf1c3d-c5a8-45c0-bd2c-4bf48e7b9c4b,Rice (imported),Burkina Faso,Dori,WHOLESALE,100 kg
b6021e4c-7373-45e5-b891-2387194c9f2f,Millet,Burkina Faso,Ouagadougou,WHOLESALE,100 kg
ba1aee99-6fe3-43a3-a9d9-53c08075a90a,Sorghum,Burkina Faso,Dori,WHOLESALE,100 kg
bc9bb7e2-5213-4b21-9c75-5484b76e900f,Sorghum (white),Burkina Faso,Est Region,RETAIL,Kg
c4fc90b4-6e52-4c1e-8cbd-fa61dae96c83,Rice (imported),Burkina Faso,Tenkodogo,WHOLESALE,100 kg
cd830997-9d2b-4993-ae2b-40ce6a1ca21b,Sorghum,Burkina Faso,Dédougou,WHOLESALE,100 kg
d8c68fc8-6c92-4e81-9e5e-90c598c89708,Millet,Burkina Faso,Kongoussi,WHOLESALE,100 kg
d979b025-dad5-4a71-884d-430c71295960,Millet,Burkina Faso,Hauts-Bassins Region,RETAIL,Kg
db24d56a-9cfd-4cb9-a46b-bac05e86b5cb,Millet,Burkina Faso,Fada N'gourma,WHOLESALE,100 kg
dc80e175-8d8b-4ef4-a110-8ca70e219e0d,Rice (imported),Burkina Faso,Sahel Region,RETAIL,Kg
dec82bc4-628d-4c7e-93e8-354782438e28,Millet,Burkina Faso,Nord Region,RETAIL,Kg
eaf7dd3a-a90b-4c68-a88f-3a86d8c1d4eb,Sorghum (white),Burkina Faso,Centre Region,RETAIL,Kg
ef9bc2b6-b55f-4047-8520-938c84172c9b,Rice (imported),Burkina Faso,Nord Region,RETAIL,Kg
f7e69e35-b365-4105-a4dd-632597c4639f,Rice (imported),Burkina Faso,Nouna,WHOLESALE,100 kg
15591e68-2471-41ba-8f48-359387b2143b,Wheat (flour),Bangladesh,National Average,RETAIL,Kg
1be11f1a-c26c-4d15-9b3e-f4fe353a2ac1,Rice (coarse- BR-8/ 11/ Guti/ Sharna),Bangladesh,Dhaka,WHOLESALE,100 kg
51fabcfd-e744-4975-a4b7-d3a0d6df6581,Wheat (flour),Bangladesh,Dhaka,RETAIL,Kg
649c4f54-af0d-4f45-bc54-008c84d0c565,Palm Oil,Bangladesh,National Average,RETAIL,Liter
6e3d3fe6-4e4b-40e0-bccb-1f4726c3c7dd,Rice (Medium),Bangladesh,Dhaka,RETAIL,Kg
72d40bba-6b82-477f-9144-88131a218777,Rice (coarse- BR-8/ 11/ Guti/ Sharna),Bangladesh,Dhaka,RETAIL,Kg
87b74108-64fc-4aa2-9045-287a827ff5db,Palm Oil,Bangladesh,Tangail sadar,RETAIL,Liter
8a48039e-9be1-4ba7-9ed4-c0908aecab83,Rice (Medium),Bangladesh,Dhaka,WHOLESALE,100 kg
92b1f807-cc52-4e76-8031-fccea5dc9875,Wheat (flour),Bangladesh,Dhaka,WHOLESALE,100 kg
eab19f28-fa7e-4cbe-84ab-b4727e46648d,Rice (coarse),Bangladesh,National Average,RETAIL,Kg
6d692d34-ede0-4dbf-9cb5-cb17a5d2ba8b,Chicken (whole),Bulgaria,National Average,WHOLESALE,100 kg
9dc0cdda-2341-422e-8594-d372330cb6e2,Eggs,Bulgaria,National Average,WHOLESALE,100 kg
da0d67f5-df8a-488a-a7df-3280ad75d5c1,Wheat (bread making quality),Bulgaria,National Average,WHOLESALE,tonne
dc655621-fb8b-4427-9893-7e5c4ef2e00b,Milk (raw),Bulgaria,National Average,WHOLESALE,100 kg
1061e9e4-f8bd-4329-a915-beb914037907,Wheat (flour),Belarus,Minsk,RETAIL,Kg
3350b418-ccb0-4e6d-b78a-6879b6cfaf33,Bread (high grade flour),Belarus,National Average,RETAIL,Kg
33d60a21-3f15-4d61-85ee-54f1a61ed8a7,Bread (high grade flour),Belarus,Minsk,RETAIL,Kg
545fa45f-876e-4bfc-9cc6-d7e5a0a928c2,Potatoes,Belarus,Minsk,RETAIL,Kg
60b7776e-ff8e-4817-8bd5-8340bcdd7a50,Potatoes,Belarus,National Average,RETAIL,Kg
9b5697fb-4ad4-4a15-a6e8-23ad23157ab3,Wheat (flour),Belarus,National Average,RETAIL,Kg
235132a1-4bb7-4263-bfd3-6c9a877d9df2,Onions (yellow),Belize,Orange Walk,RETAIL,lb
26d0d681-6c0c-4bc0-abd6-773425107e5d,"Beans (red, kidney)",Belize,Orange Walk,RETAIL,lb
275c12f1-ee28-44dd-9725-d7766bb207a0,Maize (white),Belize,Orange Walk,RETAIL,lb
28cd8a31-f951-48f4-8e2c-e11066250e59,Chicken (whole),Belize,Belize City,RETAIL,lb
2f4aa5f4-2f36-48fa-be85-15a0cfda144a,Beef meat,Belize,Orange Walk,RETAIL,lb
32c6b33d-7199-4a23-844d-6584849a9ae3,Bananas,Belize,Punta Gorda,RETAIL,1 unit
34d9af96-e138-4994-9459-27a19c6a75a0,Beans (black),Belize,Punta Gorda,RETAIL,lb
3ce5abdc-3df4-4676-8981-fca8cf4187ce,Bananas,Belize,Belize City,RETAIL,1 unit
3dafbcb0-14be-4a49-84e8-8290524785fd,Rice,Belize,Orange Walk,RETAIL,lb
3eebb6f5-99dc-4303-b4ba-1326dfbe8cd3,Maize (yellow),Belize,Orange Walk,RETAIL,lb
405ed37a-780d-4590-9329-01a9ff557686,Maize (yellow),Belize,Punta Gorda,RETAIL,lb
406d0f09-a0f6-470a-9317-ce8180b95ad8,Cabbage,Belize,Orange Walk,RETAIL,lb
4366d951-5b60-48eb-bdb2-2c0977078c5b,Maize (white),Belize,Punta Gorda,RETAIL,lb
44071137-08ab-4a46-b00e-ec5a4e6cb205,Beef meat,Belize,Punta Gorda,RETAIL,lb
56cf3626-c799-42b2-bec6-eea3ab9ab6c0,Potatoes (Imported),Belize,Punta Gorda,RETAIL,lb
630d4446-0a56-451e-9bcf-a4b82ff9cbf4,"Beans (red, kidney)",Belize,Punta Gorda,RETAIL,lb
688de488-5b8b-4914-9476-27e3d185bed0,Chicken (whole),Belize,Punta Gorda,RETAIL,lb
75625114-e511-4018-8c04-26dd733295d1,Beans (black),Belize,Orange Walk,RETAIL,lb
7cedc3d2-6988-4b0c-975e-3226604ba26e,Chicken (whole),Belize,Orange Walk,RETAIL,lb
7f1f0180-60fc-4fb2-8397-c68d12e07ead,"Beans (red, kidney)",Belize,Belize City,RETAIL,lb
7f743446-23d7-46b3-a3c1-456499998938,Oranges,Belize,Orange Walk,RETAIL,1 unit
8070ec06-78b2-4aee-a4c4-d5f52606c93d,Beans (black),Belize,Belize City,RETAIL,lb
8559484c-a06f-463a-b1e8-90ca1acb4a56,Oranges,Belize,Punta Gorda,RETAIL,1 unit
8847ff1e-16cf-4191-a2ef-a749188c18d9,Rice,Belize,Belize City,RETAIL,lb
90525314-1ae4-4cce-ab35-2785faaca1c8,Onions (yellow),Belize,Belize City,RETAIL,lb
90692ac8-b5d8-4959-9bb1-74d864b67860,Eggs,Belize,Orange Walk,RETAIL,Dozen
96d670c3-e280-48ba-8aa2-627ac4e9d1c9,Potatoes,Belize,Belize City,RETAIL,lb
9d72ef74-3ee4-44b1-a27e-ee54ec7a93f5,Cabbage,Belize,Punta Gorda,RETAIL,lb
a2771b9e-eb9d-451b-8b7f-afb06d10e417,Beef meat,Belize,Belize City,RETAIL,lb
b080f8ba-1c4f-434c-b0dc-666022705656,Potatoes (Imported),Belize,Belize City,RETAIL,lb
b157361a-1a5f-45d2-8568-776bc3e7350e,Potatoes (Imported),Belize,Orange Walk,RETAIL,lb
b999f568-7073-4322-a2bb-4d2020e21418,Bananas,Belize,Orange Walk,RETAIL,1 unit
be3662be-951c-4c94-b2da-6f1f00c3621c,Eggs,Belize,Belize City,RETAIL,Dozen
c72e971a-ca5d-4eb8-9646-e4f721ef5553,Potatoes,Belize,Punta Gorda,RETAIL,lb
cba2ae90-f5dd-47d4-8249-7e13945fa710,Oranges,Belize,Belize City,RETAIL,1 unit
cde9bd7c-f177-4022-bd30-22fabcbaf1b6,Cabbage,Belize,Belize City,RETAIL,lb
d3c5294d-22c6-4cd9-b9a3-c6d8239c69f0,Onions (yellow),Belize,Punta Gorda,RETAIL,lb
dc09a290-f06d-4731-86f6-5b83b34acccd,Eggs,Belize,Punta Gorda,RETAIL,Dozen
e49ed5b6-c292-42bb-bef7-66355af09484,Potatoes,Belize,Orange Walk,RETAIL,lb
eabe8a85-8b9a-4974-93a3-2e2c95e045ea,Rice,Belize,Punta Gorda,RETAIL,lb
05e13eaa-776c-45f3-9a56-a936df400046,Bread,Bolivia (Plurinational State of),La Paz,RETAIL,1 unit
07a129ad-2794-4cc1-b667-e4d0730b679b,Rice (second quality),Bolivia (Plurinational State of),Cochabamba,WHOLESALE,Spanish quintal (46 kg)
09a70ba7-8380-4c78-8b69-2515d1e7d88e,Milk (raw),Bolivia (Plurinational State of),Oruro,RETAIL,2 Liters
0c55ddf1-7d3e-4687-ad1c-16496a1af59b,Maize (yellow),Bolivia (Plurinational State of),Santa Cruz,WHOLESALE,Spanish quintal (46 kg)
0e3c631d-0c14-48b7-8930-551e02631507,Bananas,Bolivia (Plurinational State of),Trinidad,RETAIL,1 unit
0fe36cbb-79be-4dae-aa67-fa825f830c13,Chicken meat,Bolivia (Plurinational State of),Trinidad,RETAIL,Kg
12364e6f-f9c1-4d6d-ab16-d98ee64a4f1d,Sugar,Bolivia (Plurinational State of),Potosi,RETAIL,Libra
1353e6af-d2e7-44ea-89f7-cc9cf42c9a32,Bread,Bolivia (Plurinational State of),Tarija,RETAIL,1 unit
14cc598b-d427-477e-a4a6-daab9d5cd309,Bread,Bolivia (Plurinational State of),Trinidad,RETAIL,1 unit
1898cab7-4fc3-48c4-b661-504f14d47a5a,Rice (first quality),Bolivia (Plurinational State of),Tarija,RETAIL,Kg
1da0a060-a080-4ad8-923c-ada52a13ce98,Potatoes (Desirée),Bolivia (Plurinational State of),Trinidad,WHOLESALE,Spanish quintal (46 kg)
20e4ad54-067b-4f14-a50a-a6a1a408af0d,Wheat (flour),Bolivia (Plurinational State of),Sucre,RETAIL,Cuartilla (2.88 kg)
22e4bcd1-c410-4286-b24e-c0cac577d80a,Wheat (flour),Bolivia (Plurinational State of),Santa Cruz,WHOLESALE,Spanish quintal (46 kg)
2992861d-1c2c-4437-be63-5fb93073a811,Chicken meat,Bolivia (Plurinational State of),La Paz,WHOLESALE,Spanish quintal (46 kg)
2b42ca41-598e-460d-8e74-b5915bc7a5e2,Bread,Bolivia (Plurinational State of),Oruro,RETAIL,1 unit
2b81815d-ac1e-4d57-83b3-5ff13467c699,Chicken meat,Bolivia (Plurinational State of),La Paz,RETAIL,Kg
2b89687d-dfc7-4d03-86c1-ee80b3d688a6,Quinoa,Bolivia (Plurinational State of),Cochabamba,WHOLESALE,Spanish quintal (46 kg)
2c41b704-fc3e-4fde-ba74-d596a6fbaff3,Potatoes (Desirée),Bolivia (Plurinational State of),Oruro,WHOLESALE,Spanish quintal (46 kg)
2d79f438-7772-49c5-a68e-bc308d379b96,Sunflower oil,Bolivia (Plurinational State of),La Paz,RETAIL,0.9 Liter
2e5ef38d-17cd-4f90-84cc-b0ff0ae1c775,Rice (first quality),Bolivia (Plurinational State of),Trinidad,RETAIL,Kg
31c72748-007d-4502-a390-c4275436b512,Potatoes (Imilla),Bolivia (Plurinational State of),Cochabamba,WHOLESALE,Spanish quintal (46 kg)
372ac15a-2ed1-4904-8d94-1058885ffc7e,Sugar,Bolivia (Plurinational State of),Oruro,RETAIL,Kg
37bd093c-35ac-4ed4-bb4d-1d355ba7ccca,Bananas,Bolivia (Plurinational State of),Sucre,RETAIL,1 unit
3a9dbc34-8027-4b0f-93ef-4864a15355ca,"Wheat (flour, imported)",Bolivia (Plurinational State of),Cochabamba,WHOLESALE,Spanish quintal (46 kg)
3d9a8f89-bc13-4b12-838d-5cd974684a41,Chicken meat,Bolivia (Plurinational State of),Cochabamba,WHOLESALE,Spanish quintal (46 kg)
3e3844f9-8091-4b5f-bdda-58d4817a1b80,"Wheat (flour, imported)",Bolivia (Plurinational State of),La Paz,WHOLESALE,Spanish quintal (46 kg)
40e5be26-0239-4165-bd27-4b6073f19bda,Chicken meat,Bolivia (Plurinational State of),Oruro,WHOLESALE,Spanish quintal (46 kg)
4356632c-2b6a-4dab-b112-7943201c79c8,Rice (first quality),Bolivia (Plurinational State of),Santa Cruz,RETAIL,Kg
46e28fd9-fe25-477b-af9c-d5a2f2110388,Potatoes,Bolivia (Plurinational State of),Oruro,RETAIL,Cuartilla (2.88 kg)
48c8e355-85a8-4dd5-ae17-cc9a19a38a15,Eggs,Bolivia (Plurinational State of),La Paz,RETAIL,1 unit
4b93359e-c4e1-49cb-86d8-b210c8d52555,Milk (raw),Bolivia (Plurinational State of),Sucre,RETAIL,Liter
4c02ae74-e333-49cd-aa0d-b666fb805030,Potatoes,Bolivia (Plurinational State of),Potosi,RETAIL,Bolivian arroba (11.5 kg)
4d518051-c4eb-4602-b711-c96ea13ca82a,Sugar,Bolivia (Plurinational State of),Trinidad,RETAIL,Kg
4f3d0c04-4b55-4f29-95a5-4c9f599f2eb7,Rice (first quality),Bolivia (Plurinational State of),Cochabamba,WHOLESALE,Spanish quintal (46 kg)
507ab618-8c0f-485e-8798-85feb545edeb,Bread,Bolivia (Plurinational State of),Santa Cruz,RETAIL,1 unit
53463e30-c254-4698-8c18-2ec7906a7b5d,Sugar,Bolivia (Plurinational State of),Santa Cruz,RETAIL,Kg
55253f8e-d22b-4f62-a123-8b94ab215510,Milk (raw),Bolivia (Plurinational State of),Santa Cruz,RETAIL,Liter
5580fe8a-9f25-4df6-bdec-431e3ae68f04,Eggs,Bolivia (Plurinational State of),Tarija,RETAIL,1 unit
569fbe30-7143-4d6d-a748-6984e9af13d4,Sunflower oil,Bolivia (Plurinational State of),Trinidad,RETAIL,Liter
59d18be0-ef2c-4ca1-8949-1652df288f76,Rice (first quality),Bolivia (Plurinational State of),La Paz,WHOLESALE,Spanish quintal (46 kg)
5a2f721a-a645-4849-a9b5-109a329e557b,Potatoes (Desirée),Bolivia (Plurinational State of),Cochabamba,WHOLESALE,Spanish quintal (46 kg)
5cd3094d-66c2-4f75-bd96-887a2d529702,Sugar,Bolivia (Plurinational State of),Sucre,RETAIL,Kg
5d8adf3e-492e-407e-ad3b-412de5e03fed,Potatoes,Bolivia (Plurinational State of),Tarija,RETAIL,Cuartilla (2.88 kg)
60422170-b51e-4c4c-958d-80f1105c5063,Potatoes (Imilla),Bolivia (Plurinational State of),Santa Cruz,WHOLESALE,Spanish quintal (46 kg)
624f28e3-78ba-42d8-8fa6-c7e559eeef42,Wheat (flour),Bolivia (Plurinational State of),Santa Cruz,RETAIL,Kg
63228be8-f4d2-42d8-8be0-44156fa46a1c,Potatoes (Imilla),Bolivia (Plurinational State of),Oruro,WHOLESALE,Spanish quintal (46 kg)
658b3fc6-350f-4630-9c62-eb61026f2cd8,Bananas,Bolivia (Plurinational State of),La Paz,RETAIL,Kg
6871c480-a21c-4d0e-b526-1f477edde771,Bananas,Bolivia (Plurinational State of),Oruro,RETAIL,1 unit
68c4b0ea-4a32-4c21-9481-90fd71027652,Potatoes,Bolivia (Plurinational State of),Sucre,RETAIL,Bolivian arroba (11.5 kg)
6b0ea5e4-7982-419a-a480-6a08d0b38574,Milk (raw),Bolivia (Plurinational State of),Trinidad,RETAIL,Liter
7066fed1-f4d6-46f4-babe-ca2cb3a44ede,Potatoes (Imilla),Bolivia (Plurinational State of),La Paz,WHOLESALE,Spanish quintal (46 kg)
74388482-e36c-4e68-96bb-0cceb05e9433,Maize (yellow),Bolivia (Plurinational State of),La Paz,WHOLESALE,Spanish quintal (46 kg)
75da0b69-54d3-4c4f-9aea-6d9b84403e54,Bread,Bolivia (Plurinational State of),Sucre,RETAIL,1 unit
7953cf36-b801-4be0-8b12-92c5528756f2,Potatoes (Desirée),Bolivia (Plurinational State of),La Paz,WHOLESALE,Spanish quintal (46 kg)
7b15ebcb-7ca1-4f91-8c87-71ea690542eb,Oranges,Bolivia (Plurinational State of),Sucre,RETAIL,1 unit
7c7751de-c421-40c3-ae04-b8abf36130f3,Eggs,Bolivia (Plurinational State of),Potosi,RETAIL,1 unit
8093d0b8-8ea9-4b9d-8aed-776f7991fc51,Sugar,Bolivia (Plurinational State of),Tarija,RETAIL,Kg
82bda12c-80f0-4dbf-9aee-3d2ab1edf624,Quinoa,Bolivia (Plurinational State of),La Paz,WHOLESALE,Spanish quintal (46 kg)
862b97ac-4a7c-4d04-9686-7312f6b80a71,Bananas,Bolivia (Plurinational State of),Tarija,RETAIL,1 unit
886eb281-d314-40ed-9c86-ed5b21039b1c,Eggs,Bolivia (Plurinational State of),Sucre,RETAIL,1 unit
89fc7c16-b250-4455-a3ff-ba2383662898,Rice (first quality),Bolivia (Plurinational State of),Oruro,WHOLESALE,Spanish quintal (46 kg)
96ffcd34-2a55-4d55-aba9-1d4e4b5120d4,Chicken meat,Bolivia (Plurinational State of),Sucre,RETAIL,Kg
9b59d328-c3a5-40c2-b443-2996eb0e0e54,Rice (first quality),Bolivia (Plurinational State of),Oruro,RETAIL,Kg
9d3ee4f3-daca-4a5e-a280-781ba03c835f,Wheat (flour),Bolivia (Plurinational State of),Trinidad,RETAIL,Kg
a23be05d-57d0-4d69-ad2d-b63003609397,Wheat (flour),Bolivia (Plurinational State of),La Paz,RETAIL,Libra
a3d0f5ab-37d8-4fc8-a4fd-2500256c25c1,Rice (second quality),Bolivia (Plurinational State of),Santa Cruz,WHOLESALE,Spanish quintal (46 kg)
a659a20c-bbc6-4398-866a-8bd5fcbad93d,Oranges,Bolivia (Plurinational State of),La Paz,RETAIL,Kg
a9016e70-6951-496f-97b9-6d0345024df2,Chicken meat,Bolivia (Plurinational State of),Trinidad,WHOLESALE,Spanish quintal (46 kg)
a95f5170-4516-4911-a63a-7359d89854b9,Rice (second quality),Bolivia (Plurinational State of),Santa Cruz,RETAIL,Kg
ae39d8d4-ecda-4077-a0c2-6213a7336c49,Sunflower oil,Bolivia (Plurinational State of),Oruro,RETAIL,Liter
b05a3e8c-9534-4fd0-97cc-484292fabc3d,Rice (second quality),Bolivia (Plurinational State of),La Paz,WHOLESALE,Spanish quintal (46 kg)
b0cf9892-18fa-429c-97a4-0f2990685c00,Chicken meat,Bolivia (Plurinational State of),Santa Cruz,WHOLESALE,Spanish quintal (46 kg)
b21e83d2-15de-40db-b962-85388a16b5b1,"Wheat (flour, imported)",Bolivia (Plurinational State of),Santa Cruz,WHOLESALE,Spanish quintal (46 kg)
b45d3c0e-bf8a-496f-ba9c-cc5aac10f95e,Oranges,Bolivia (Plurinational State of),Trinidad,RETAIL,1 unit
b6d3c3b5-4f99-4565-b696-2a58475ef726,Potatoes (Desirée),Bolivia (Plurinational State of),Santa Cruz,WHOLESALE,Spanish quintal (46 kg)
b8e266ed-18d8-4c3d-afb7-14d5a0bf68b3,Chicken meat,Bolivia (Plurinational State of),Santa Cruz,RETAIL,Kg
bb013f7f-2556-4440-8076-c043c2ac7375,Sunflower oil,Bolivia (Plurinational State of),Sucre,RETAIL,0.9 Liter
bc14dbae-5d6f-464e-9afc-d8eb12f470e0,Chicken meat,Bolivia (Plurinational State of),Tarija,RETAIL,Kg
c0554e99-1f6b-4385-8f94-d3da88c12087,Bread,Bolivia (Plurinational State of),Potosi,RETAIL,1 unit
c254a36d-61c9-4ec3-b396-28dae05b8da6,Oranges,Bolivia (Plurinational State of),Santa Cruz,RETAIL,Kg
c31c2c7c-92a2-4d20-b29a-7704983668f8,Rice (second quality),Bolivia (Plurinational State of),Oruro,WHOLESALE,Spanish quintal (46 kg)
c5e6ddc6-8d9b-4e63-a70e-1f6f47ba9afc,Chicken meat,Bolivia (Plurinational State of),Oruro,RETAIL,Kg
c6c34dad-67b8-4a88-ba11-e643db9dc393,Maize (yellow),Bolivia (Plurinational State of),Oruro,WHOLESALE,Spanish quintal (46 kg)
c845ac6d-f216-4888-b1bd-8c02eae69f64,Wheat (flour),Bolivia (Plurinational State of),La Paz,WHOLESALE,Spanish quintal (46 kg)
cc75e2ab-d6d3-4108-9dd5-da6545cb6e3c,Oranges,Bolivia (Plurinational State of),Oruro,RETAIL,1 unit
cc98f4e0-45f1-4f64-beab-48c551499837,Chicken meat,Bolivia (Plurinational State of),Potosi,RETAIL,Kg
cd22c0a3-9bf7-41c1-9f5a-86a749c684cd,Eggs,Bolivia (Plurinational State of),Santa Cruz,RETAIL,1 unit
ce9707f2-5dc4-4759-8a7b-5f1f26cf470f,Wheat (flour),Bolivia (Plurinational State of),Oruro,RETAIL,Kg
d2f0d1a6-9740-4d90-9ca6-d4e9ebf7ed87,Potatoes,Bolivia (Plurinational State of),La Paz,RETAIL,Bolivian arroba (11.5 kg)
d42ba097-f368-4926-a932-32217e5b6227,Oranges,Bolivia (Plurinational State of),Potosi,RETAIL,1 unit
d64b1f22-0b52-4ea1-82d9-d9f7e8c0b3b0,Rice (first quality),Bolivia (Plurinational State of),La Paz,RETAIL,Libra
d8521994-25fd-476c-8d04-f171e5094847,Rice (first quality),Bolivia (Plurinational State of),Santa Cruz,WHOLESALE,Spanish quintal (46 kg)
da3df29d-58f6-4453-9b1a-3ed24c4f73b7,Bananas,Bolivia (Plurinational State of),Santa Cruz,RETAIL,Kg
dc00d5a7-9367-4143-8cf1-cc332c83a97a,Potatoes,Bolivia (Plurinational State of),Trinidad,RETAIL,Kg
e087c633-2b4a-4fcb-ae19-76bd13713723,Bananas,Bolivia (Plurinational State of),Potosi,RETAIL,1 unit
e175e07a-70e9-4af6-8826-cb2555767636,Sunflower oil,Bolivia (Plurinational State of),Potosi,RETAIL,1.8 Liter
e322611f-3732-4aab-9f2a-d55c80d53a0f,Potatoes,Bolivia (Plurinational State of),Santa Cruz,RETAIL,3 Libras
ed615bb5-4e56-4c35-afcc-9df331bd6365,Milk (raw),Bolivia (Plurinational State of),Tarija,RETAIL,Liter
edcb6012-8146-4aca-9f7c-73e089ffcd05,Rice (first quality),Bolivia (Plurinational State of),Potosi,RETAIL,Cuartilla (2.88 kg)
eefd2ad6-5d87-48f9-a9eb-0622e38cddaf,Potatoes (Imilla),Bolivia (Plurinational State of),Trinidad,WHOLESALE,Spanish quintal (46 kg)
f258abfc-57ef-4eb0-8bf9-2cfcd989b0b3,Eggs,Bolivia (Plurinational State of),Trinidad,RETAIL,1 unit
f406c9e1-f3ba-4631-9062-cec1cab81ff7,Sunflower oil,Bolivia (Plurinational State of),Santa Cruz,RETAIL,0.9 Liter
f6e0a7d3-1653-4f65-aa53-f166e948682c,Sunflower oil,Bolivia (Plurinational State of),Tarija,RETAIL,0.9 Liter
f983be67-feab-4c30-930f-f63f3559c62f,Maize (yellow),Bolivia (Plurinational State of),Cochabamba,WHOLESALE,Spanish quintal (46 kg)
fb2441a4-4262-411e-980f-6dbac25e1bdc,Sugar,Bolivia (Plurinational State of),La Paz,RETAIL,Libra
fc1f904a-c325-49f8-8498-78c1ee79cf55,"Wheat (flour, imported)",Bolivia (Plurinational State of),Oruro,WHOLESALE,Spanish quintal (46 kg)
fc2c55e5-0834-468c-b4c3-6a1ee16825dd,Eggs,Bolivia (Plurinational State of),Oruro,RETAIL,1 unit
06a09a9f-762b-4c7b-ac4a-eb8bebb4e8e4,Wheat (flour),Brazil,Rio Grande do Sul,WHOLESALE,50 kg
131ebfe4-3d2d-4a27-b82c-b3cb2966f372,"Rice (milled, fine long-grain, type 1)",Brazil,Paraná,WHOLESALE,30 kg
1ee856cd-d335-4981-8e5d-bb110e2de846,Maize (yellow),Brazil,Federal District,WHOLESALE,60 kg
2235838c-c429-4c22-99b1-f73ff51c6789,Rice,Brazil,São Paulo,RETAIL,Kg
2a39c8bd-f374-406d-9d91-270bc16c6796,Maize (yellow),Brazil,São Paulo,WHOLESALE,60 kg
45d1fda9-a3ab-4c22-af5a-a20eda61b750,"Rice (milled, fine long-grain, type 1)",Brazil,Rio Grande do Sul,WHOLESALE,30 kg
66844220-6356-4f90-b857-e693b7ba5f26,"Rice (milled, fine long-grain, type 1)",Brazil,Federal District,WHOLESALE,5 kg
88d62b07-a6b4-414d-89f7-c225f6b01c3d,Wheat,Brazil,Paraná,WHOLESALE,60 kg
8b5fde3d-5984-419c-b6a0-fcc9e466d44b,Maize (yellow),Brazil,Rio Grande do Sul,WHOLESALE,60 kg
932205a3-9627-4f3d-9e2b-981001a3dcf0,Beans (black),Brazil,Paraná,WHOLESALE,30 kg
96f6fdc2-5b9b-407b-87ad-db3037b3b862,Maize (yellow),Brazil,Paraná,WHOLESALE,60 kg
a1e85bab-8bfb-4f3f-994d-67e9f656aa03,Beans (black),Brazil,Rio Grande do Sul,WHOLESALE,30 kg
a2aad4e9-785f-482d-9675-b0e9f1514410,Beans (black),Brazil,Federal District,WHOLESALE,10 kg
